
'SRNPBN2PIO37', 'C',
'694ZXZM2TKZM', '0',
'3AFPREAVKV7K', '0',
'AFFTVS4L79O0', 'D',
'YKEFGJUFQAQF', 'D',
'OGL66XCX1EO8', '0',
'C39FWE6BW5HE', '0',
'VAL8CPDI3GS8', 'D',
'GM0JMZZIYGTA', '0',
'L91T3P72HLBZ', '0',
'78I368KAOL2A', 'D',
'E1TUOF2RODGB', '0',
'MUXWUXFEYG60', 'D',
'MDTCF9MGQL8D', 'D',
'5Q1XM37LFNU1', 'D',
'OFTUOZJ6H2DZ', '0',
'Q95ZI5G3XL45', '0',
'95QULV5VB472', '0',
'WPWSUDH9B4OY', '0',
'GZSRR0NSOWHJ', 'D',
'8WXXLBCLMPXP', 'D',
'JS53L72UTZX1', '0',
'7TUFTUMVK8S9', '0',
'W3EL8XHYR23O', 'D',
'0SS0DSZGR0HP', 'D',
'P6PBJUJAF6X3', 'D',
'QP7WX51JHNTY', 'D',
'PXW2EDIA7BXP', 'D',
'4VFER4XWY1D8', 'C',
'494LP2JJRN5J', '0',
'ZKWL1DFY417J', 'D',
'HM480B8VDMKN', '0',
'YCSG9VP5BPM7', '0',
'F2FLAUSPJQ1E', '0',
'IDI3UJQUTK5J', '0',
'QX6KCVW9G4TH', 'D',
'MWASR8XWSI1B', '0',
'LGLW23TA86EL', 'D',
'O09MPDD5F1B2', '0',
'CF5OMFJOOO9C', '0',
'I0APHBORDLKY', '0',
'GF7CZZY9KK3D', 'D',
'N4D4EJKT2YWF', 'D',
'04PZBYDBJNN8', 'D',
'RRN40D1VHFJ2', '0',
'YLL9XD15LYK1', 'D',
'K2PCZN3IFB87', '0',
'DB65CO5TZ3VA', '0',
'EM655Z1V2F5E', '0',
'C46KGMQINDYR', '0',
'QPVM9AIJ8MJA', 'D',
'4EXWRCPT0S9G', 'D',
'JJWG1BKZBFJI', '0',
'DY0YB35CL0XZ', 'D',
'08OLFYAE1GY1', 'D',
'4S02C4HBI2VZ', 'D',
'42T756D84DW8', '0',
'ZENPG0CFCVSL', 'D',
'O3U5QTGIP3Y7', '0',
'ESM33Y2QX597', '0',
'3VZB7VPEFFIC', '0',
'3658YZ7AONHI', '0',
'GYZIQGBXAHAZ', 'D',
'QG6OJ23CQ6MU', 'D',
'D6ZM2IPW9XUL', 'D',
'LI6V2HSYS8JB', '0',
'F18Y36DNQ2P7', '0',
'SGZKYXGKM183', 'D',
'7VL6NEGFWHGI', '0',
'7OJGY0T26L8I', 'D',
'6WB3IABI7QRE', '0',
'1381RJCM33R6', '0',
'9M6MRL34YY2G', '0',
'SSVMSH79TPO7', '0',
'IQ146KLPVH0R', '0',
'97LZZEHFZ37U', '0',
'1EACEBDQINCE', '0',
'261A4POMKGPK', 'D',
'YKNIBI4NMVR0', '0',
'DD8E88OD8FXL', '0',
'90RCAJZ9A1ZC', 'D',
'IVJ93X44QN70', '0',
'UP116EEAYNN3', 'D',
'UQDFEJQMJYSC', 'D',
'0QM2N6ES4ECC', '0',
'NFG28GLKJVM9', '0',
'SL8J0DQVWSMU', '0',
'H6PIT5QRU5C2', '0',
'9PQWQSVE30ZG', '0',
'ZXKBVFH248ID', 'D',
'AC1D615BFNLW', 'D',
'3XXNTH1OJPJF', '0',
'NIY49ZJZNQ0D', '0',
'PWXRKHHCLB3A', '0',
'B9ECEWP0Q0M6', '0',
'SFMQ2HG5UAOB', 'D',
'U95DFD5ZKAKB', '0',
'NXQAWGBEGI4I', 'D',
'BPUH7JTZEK9R', 'D',
'EME96W8AXB3V', '0',
'OTFZFFD8K8O7', '0',
'493027U9E8WQ', 'D',
'MJD4MTR4G40T', 'D',
'DN1CG9SEA5KB', '0',
'12XCCS8BR3NM', '0',
'OBK5V9I2I24Z', '0',
'VXYYS9ZQ5ZJB', '0',
'5T408MLFQH06', 'D',
'282B1U1LFH71', 'D',
'RDSOE35Z1ST5', 'D',
'LJ06FY8P19PI', 'D',
'874I9DGMZ7XX', '0',
'XAH2NFAA2E2V', '0',
'MCIMA8SOK15O', '0',
'ISZ216769K6T', 'D',
'QG1CKULIUVA4', '0',
'8IP3VZ2W63KI', '0',
'AI3NVGB431NH', 'D',
'RNQRLGAG2PI8', '0',
'CX55NUXG2E01', '0',
'ET0N50WAC4NF', '0',
'DMYG95R1XP4B', '0',
'6J6TGPT7PILG', '0',
'DX8TOB707AU7', 'D',
'Y2X8RSFL2TWS', '0',
'ZDBAJ5TE9CGG', '0',
'LBE70SQDDJBT', '0',
'374AN2B8QGB4', 'D',
'T8JME96DS5KX', '0',
'R433HER6Q6PK', '0',
'V1UGCFJVO2BN', 'D',
'60CS4NUHIR71', 'D',
'19ESPR3SLZ4A', 'C',
'DXS8J72EGN8U', '0',
'9JNU43HLKZMZ', '0',
'SJIN0E4VM9Y0', '0',
'HP19WVJVRTRJ', '0',
'NMJOJ6MMY7PN', '0',
'VICL4S40VYM8', 'D',
'644RQ2MWQLSZ', 'D',
'B3W8X62319GE', 'D',
'PP6QUIRJ4R1C', 'D',
'9R1R1TAIFGMK', '0',
'R2DFDK2930QZ', '0',
'T0NV4IA2GJBC', 'D',
'Z90824T1VM1F', '0',
'QFHPESUQDKZR', 'D',
'UYZLOD1BNMW5', 'D',
'N509CCD5XLL0', '0',
'R4568575W6ZQ', 'D',
'B7GRGSW7218V', 'D',
'7DRQMV61RZV2', 'D',
'KERUI6PWO90Q', '0',
'F8T3DYFGHRX7', 'D',
'0IDRVB2LOYJP', 'D',
'6BGP8GZS9R53', 'D',
'LTA4ZA8DL1SU', 'D',
'EBLMANRW9LRW', '0',
'KN9LKA88FET7', 'D',
'1LTRSGBTG73J', '0',
'A019SS8TKJST', '0',
'TTC2BJM33EV7', 'C',
'JFHXG6GFZRAU', '0',
'E37SH333HYID', 'D',
'9NPKVL5KJ6NA', 'D',
'E1FNE8R15XDZ', 'D',
'5XEY169CRDSM', '0',
'VGHLBFNV97BW', 'D',
'2V8TI6GGL3ED', '0',
'2UIZPXTOEI4D', 'D',
'WTCHSZC7L9SE', '0',
'AB37D8UBB0KB', 'D',
'8TPJOCYOB2TN', 'D',
'6U5QTWBAAHS9', '0',
'CY2SC9WK4WE1', 'D',
'6WJGOFF5FIP6', '0',
'0HAP5XIZAPMN', 'D',
'W542G02JX6ZI', '0',
'T7A2HIN5U7RC', '0',
'9P996Y5LALNR', '0',
'S8RFTRHRP8BQ', '0',
'LE9J0LCME7RO', 'D',
'EGQ6B3K0UFOZ', '0',
'KLXE5KIFYE4B', '0',
'X98FNZLWW20O', 'D',
'042CMPEJ82SP', 'D',
'XW8NE3408NN6', 'D',
'UGTG77RN9ZAI', '0',
'5YUA6B64IFV9', '0',
'NMKXYXPWH9UE', '0',
'3YWDSFFWN9MS', '0',
'761Y7MDJVDKB', '0',
'8ZYSH65LD1FS', '0',
'SWAJUVXKY9T6', 'D',
'2OHI8FCLU47K', '0',
'GRDMI8AJRNKQ', '0',
'EF2N2QEG9AYY', '0',
'XH19RDDQP4Y2', 'D',
'J9ED4S97F6I2', 'D',
'OGMO21QHVSV3', 'D',
'WLSZYEBNX5QI', '0',
'WS71YPOLEB99', '0',
'EIVUW9TSH6LN', 'D',
'94JC1WVD56DW', 'D',
'EJXH9L3DVTRY', '0',
'2RH08JERNF2H', 'D',
'L98XJABR0ADR', '0',
'F7H87FGN8Y1N', '0',
'LNYET9ABQRJP', '0',
'OT35P4303MBN', '0',
'QRM29X912SLH', '0',
'6L49FK1J5789', 'D',
'71QAZV7WSOWR', '0',
'1AIPBXRHLUG0', '0',
'6OW2YOSHO0DR', '0',
'OBLKLZX3F1EM', '0',
'P4O8R9QGAZQA', '0',
'LR85NKDGI1VI', '0',
'LJT9H5WC9V8A', '0',
'X7OSM72OEIHC', '0',
'PRZWDSDEI5Y3', 'D',
'NFWYB8MILEDM', 'D',
'JBYCZD86IPFD', 'D',
'A6ZDB37BMRZM', 'D',
'ED0FTPJ63AX0', 'D',
'J3AWFLHE55ZL', 'D',
'6J4NTOJ4C4ND', '0',
'ZMMEU73W0ZPG', '0',
'RKJ5ZRY9G2S7', '0',
'ZTMUVCX27A8E', '0',
'WXMQ3RLGZJKG', '0',
'PPBOUP1GIPNO', 'C',
'76U09FXLTHOQ', '0',
'X9N1DZSOFU3V', '0',
'9NW5EG93EX2M', 'D',
'LAELTN3XG7DS', 'D',
'DNUN242AC7BN', '0',
'DJMBQXCCPVAX', 'D',
'XJWCVR44CU9E', 'D',
'42B7V5G7VBOH', 'D',
'UOVJO48T76XS', 'D',
'BEG3VMYYH49O', '0',
'6RDKUBCGQVAU', 'D',
'94RLE9H0MW3S', 'D',
'LTWZF23OE23W', '0',
'A8KZ3DPREWF2', '0',
'DBPTSYMD93MO', 'D',
'CUV4IDIHGKZT', '0',
'EK13ZPZXUZFB', 'D',
'RIPDGSF12T26', 'D',
'DL62VW2KY5IX', '0',
'1EXJUYQ16QW1', '0',
'SIOKRTFCME2Q', 'D',
'JLJOW8D3WQPA', 'D',
'UVUM8EZEFTBE', 'D',
'T9JRLPJ9XMZ9', '0',
'9002NG246PNI', '0',
'56EOJ5UEVQWP', 'D',
'JAE6S8JGXHKY', '0',
'0336L7Q5IUBB', 'D',
'0FI6GBPZM08S', '0',
'NS4UC2QLX5MC', '0',
'1V4409MQDZQF', 'D',
'2ZYVR4GK7RZ5', '0',
'NRY47U0DIPPJ', 'D',
'GWXLXK5I76VX', 'C',
'NOMUUR9J4QDO', 'D',
'BGI3DVSS3K1L', '0',
'QS5Y8RE4HGK9', '0',
'5URAM6OW6ZRC', 'D',
'BKUJHEXHRQBU', '0',
'09XEVHUT6ZMC', '0',
'2BMY6GBPDM7U', '0',
'V5X3KVOLQEEN', '0',
'1HYTD953DYNJ', 'D',
'JMPJAE82JTPT', '0',
'Z3ERB2MVI8OA', 'D',
'HJOFN619BR1W', '0',
'ANV3UVVH2FYV', 'D',
'EUE6I7N9KRNY', '0',
'VN5A6APJP5WJ', '0',
'SN0NZHS6HXXC', '0',
'S4NZDN5ENXW2', 'D',
'N4UEFSA5B88N', 'D',
'DOMUPS6LAHV3', '0',
'3PGGX1N2NT6T', '0',
'EFNRKJ0TDK7I', 'D',
'MF64PUOV21FJ', 'D',
'04JCOF9LDVAZ', 'B',
'T7RGH8MUOEGY', '0',
'W5I6NMYT04DC', 'D',
'6VDNDL1G4HFF', 'D',
'3XI0COMOPUWM', '0',
'M34BWJ4II82Z', '0',
'FK4HFRDQCAO8', 'D',
'9Z9W07F9CQ48', 'D',
'8TQ88I4RW5DP', '0',
'RSH59U6FARO3', 'D',
'IPOSL31VMV7L', '0',
'5YOFNKYR8TEE', '0',
'CHPXWL9RP8U3', '0',
'66RDYRROZA83', '0',
'G1EHZU6Q5XXZ', '0',
'2FZZCL6N790F', '0',
'XTQC5UCM8RG3', 'D',
'7PJZP625PV1Y', 'D',
'IAYLMAXNPUSZ', '0',
'5JEV99KTA1OF', '0',
'LYEYGRU89BOF', 'D',
'6CKS5MLF5OYW', '0',
'ISAGU0D4X4WZ', '0',
'FT0VAEZ1ZG1B', '0',
'XI1ECYP9O2EC', 'D',
'UPOX8D2C2VVJ', '0',
'8RZKCMM5GKO5', '0',
'7R6ULD6AI82Y', '0',
'TI4RWMN9UVSO', '0',
'5B15RRA9LR7W', 'D',
'2DNHC1DG0WP0', '0',
'HC2VVO5KA3PI', '0',
'Z5FYK9FI4ULA', '0',
'54FXTX7L6GBI', '0',
'VDAU5FDH0UJS', 'D',
'CYIYD6QEGHFL', '0',
'3T9NLSCXATYH', '0',
'TDTUI86MPUE1', '0',
'7UZZ5C2OH32M', '0',
'VAKY9U89IXRS', '0',
'JE14OCA2YEW8', '0',
'V4YYQBFZZ13P', '0',
'3I6181XHHR95', '0',
'754ESQZKYLQE', '0',
'Y7NKV3UVYZYZ', '0',
'HULQR5DDNRQJ', 'D',
'V6ET6OAY12G0', '0',
'8L1B6MFZAB6F', '0',
'CKPNW9UOY0OI', 'D',
'XXBJHT1U2YJ7', '0',
'0DFIL6RVDGA4', '0',
'CCEM9T6613P9', 'D',
'SDQNIAOBGNBT', '0',
'RSYO9XOPX8F5', '0',
'GR1RO9DSE83R', 'D',
'H349GNTA3O7E', '0',
'IX9ILDB2PBOB', '0',
'DQOU58KYGKY3', '0',
'4KCJS7X33C1U', '0',
'PX32KOJHA1TF', '0',
'D7GGS2HIOGL9', 'D',
'G08PVM9XUXEZ', '0',
'KXLD80O825AC', '0',
'GUDD4HIYJUTB', '0',
'IKEXRWT9NZ4Q', 'D',
'GT113XAG0C84', '0',
'9WF969KEQOSP', 'D',
'BE71DYKE8HTE', 'D',
'HNLL79VX4CP8', 'D',
'5W8QGZVTBDSW', '0',
'0GLASAXRT6WH', 'D',
'R63BGJ1ASHX9', '0',
'21E286KLUWCZ', '0',
'13NA37P5TROT', '0',
'WGYGV26VIFPD', '0',
'WDTFAL162HFM', '0',
'PBYMCCPV45KZ', '0',
'1ZP8UDJHYQWR', '0',
'DQA4PGWT7GAT', '0',
'5QZD0D7APKMU', '0',
'LUKKKGO5G6AE', '0',
'H6F3J9O4WT33', '0',
'XFH6CLQ4SPLG', '0',
'NC0RK5IJVQP6', '0',
'L5NMHZ932WP8', 'D',
'2TULTSL6ZMYI', '0',
'LGH9HFL9HU3K', 'D',
'FKVV0L6WG1IW', '0',
'4HSF5RX93GPC', '0',
'J9M8LFT1S0PZ', 'D',
'UHXSI4FDW1J3', 'D',
'U9PV5O60V983', 'D',
'KBA1OZJWESTS', '0',
'9H6Z10QU2EAP', 'D',
'AI2KOGZNCVMO', '0',
'GL8207EEOEHF', 'D',
'7F9PULYYGDX4', '0',
'ZXJOV3R9YRUS', 'D',
'MGZHSZIHR76K', 'D',
'W6FV3RUSH1GM', 'D',
'KJIHRVC3EOXU', 'D',
'CWGUZNWXOVZ1', '0',
'U434ZN9YLG8W', '0',
'PQQNQTZTO1JS', 'C',
'2GIHNVDURKQH', '0',
'89169CD28YK3', 'D',
'Y520DX0FDET0', '0',
'74B378OJB5WC', 'D',
'8I6UJCK1MR39', '0',
'TM977J96MNBB', 'D',
'7A0Z44MC8N8E', 'D',
'TFIUM5YIKOYL', '0',
'G2UZECNYLNBB', '0',
'ZZ34LB95DIQF', '0',
'3DSXDRGUPINF', '0',
'PPMYGI6BXW5G', '0',
'HL21CLF5LK98', 'D',
'2CHFSQ54TJM4', '0',
'24RCEIXU2TSZ', 'D',
'6Z9X4JSUB2V2', '0',
'UZCTGBQYJ0ID', 'D',
'MY7N49IP6Z2A', 'D',
'7QS5OSS9J91E', '0',
'U7W457T8RLCH', 'D',
'1VAF01X4PGAZ', '0',
'OBUD8BYR3IZA', '0',
'RIVZZ785M7VF', 'D',
'STA313EMHV2G', '0',
'W7ZW7CLBAAOK', '0',
'JZFBPAL2T38B', '0',
'4YR3J3COPICI', '0',
'IOAV1ASGNOYQ', '0',
'HUAFC913LD7F', 'C',
'47KV94OGRVAT', '0',
'KLF8LHGAQD7O', '0',
'2EB27SUKAF0L', '0',
'4VRFB8Q8PUMV', '0',
'6VL8NDJXYH46', 'D',
'2CDCDMJPHRLE', 'D',
'PUIQ0WRB65G5', 'D',
'TELMP2L1UR58', 'D',
'QEWHR7U6FOIG', '0',
'BOMFY344BLM3', '0',
'9WCFJZF7A95E', 'D',
'S2MYM1X7QFU2', 'D',
'6T62CF2O4HT4', '0',
'YX28WMS9JPMP', 'D',
'LLWO0EB70IYP', '0',
'7KCVGPF8A2NS', '0',
'Q9A7X9PBHCHX', 'D',
'WR9LGMYLFV9U', '0',
'SI9UE2X6FRBO', 'D',
'BH8QCH26ZMQJ', '0',
'246XRXF3Q462', '0',
'FT78J058FYL2', 'D',
'W8VAHTFMPTJ1', 'D',
'3420LD0TMZXW', 'D',
'XWB70TF5SH0K', '0',
'4IZ06XW9U4BX', '0',
'TB3SYIJ3RHWK', 'D',
'CFXGO5K7OUDX', '0',
'GY8HAGP0DRTZ', '0',
'KEB7C3SZB67J', 'D',
'WQ5EIJV37TXR', '0',
'1QAZPE1MRKS8', 'D',
'LU9XQQWF9ALY', 'D',
'9RNHU16BXX5R', 'D',
'OEV96ZS8V8S3', '0',
'LF41V9TRA7T8', 'D',
'M9AIPM95W9V9', '0',
'Q1TKDY2MZINW', 'D',
'S3PV323WD66W', 'D',
'7Y4O4CNSJOEF', '0',
'EHASBJKSNY1R', 'D',
'U2EF1HDTXJPY', '0',
'D0S00MSY8PMP', 'D',
'72L9XIRW1G2C', '0',
'ZX5H60YXMBLE', '0',
'ABKXEEKB97KK', 'D',
'0I2JH0OSSZW0', 'D',
'0U22H8DNJT2E', 'D',
'FQ91YEKTHXC9', '0',
'7I15YQBSQKGZ', '0',
'RL1ZP3F5IOPB', '0',
'KUDZT4E2DIOF', '0',
'PLK01DT6WUNG', 'D',
'E01M7WXGAUSR', 'D',
'42KODSQGUWXI', 'D',
'J4SHS0PB4LMP', '0',
'60OO92M469FE', '0',
'SM7S7CH5HX49', 'D',
'TISIJTL2OLNV', '0',
'VO1EBYIRSM16', '0',
'9RTPKFPKMR49', 'D',
'BINOZ3C23ANY', '0',
'H6OU0RCCET1W', '0',
'SMUOH46Z0G3J', '0',
'X77U0ZWWELSH', '0',
'RJKRYOOS5CWZ', '0',
'Z0CYQNT0M6W9', 'D',
'P52RS21XKZ1N', '0',
'FXMBR5DJ8JM9', '0',
'C00GD80N4WN5', 'D',
'OFJ2YMNDX0P1', '0',
'GSLIUREDOR49', 'D',
'MCKD2W8TK8EN', 'C',
'S7EGBUZSH50L', '0',
'DCD1E8EZKKHB', 'D',
'QDPMRDACAB91', '0',
'RIZI0RSM612T', '0',
'T8WGJT3SFTYH', 'D',
'V4FQHQOJBTDB', '0',
'AVV7VHNDI18A', '0',
'609QSYBERKWY', '0',
'G33MWXJIUSUI', 'D',
'B7ZSYXUQ2QOO', '0',
'XZJIKOPTBGQE', 'D',
'TECU5R992NAH', '0',
'BKP7222K4H3Q', '0',
'JCPBZ5GVQF1G', '0',
'UM95MYOWIVC3', '0',
'YDDJPWLJSSZE', '0',
'2I00O16T92EE', '0',
'BKLX4BR7J5I7', '0',
'DMA160NHPXV4', 'D',
'RH6G43IN5WNU', '0',
'DCTUY8CM3LJF', '0',
'YCBDCXFH56HX', '0',
'1MAW9LAN8175', 'C',
'J8BBHT1JXZMZ', '0',
'43V1TD4UHRN1', 'D',
'HXUTAD7SKUTX', '0',
'REL5P1WSQWAG', '0',
'BQ0FNPLDIJDM', 'D',
'AH9KSRFOYTCC', '0',
'CM9JPXFL0W0S', 'D',
'6WLNDWQX80QL', 'C',
'5MU9ICWLPA74', 'D',
'IX9RLH8K5VC6', '0',
'JSUWPJIMJBWM', '0',
'KHWKRKISGVAS', '0',
'EHKVBGJEQM0X', '0',
'1H2XIHK7DOIA', '0',
'8498YC00D6WL', 'D',
'Z4533PKVUK0B', '0',
'5KVOYZYKQ333', 'D',
'4RT4OWY5MESA', 'D',
'D1CM5HKTF2S7', '0',
'PKELANBJ8LGB', '0',
'JJ2Q0MZOCEO9', 'D',
'STM6PW0TJR0Y', 'D',
'9CQ1UOEX3XFA', '0',
'T6A9BW5GIAG9', 'D',
'VU3AEGG93GB9', 'D',
'UKD7DIWCBSBY', 'D',
'E730OTSCDMQG', '0',
'VGRZXM3E9SAU', 'D',
'JBLFEK8R6C0X', '0',
'X1XXME4H1P75', '0',
'TWOPWDILT0HI', '0',
'GY6BFM1LP02H', 'B',
'XJ9LAWU9KS7E', '0',
'NCCCRJHVJPB1', '0',
'1FRBOZG97PAF', '0',
'HI8M89MVH362', '0',
'95VJJ6C5LNHG', '0',
'LBS62KTRJAKW', 'D',
'9N6T8RFZZYWT', '0',
'16VQXC6RI6UK', '0',
'MBDI8FG1MN16', '0',
'UTWZYKIU0U9U', 'D',
'ZX9WTW2EYOH8', '0',
'VRWQ5NY04X3S', 'D',
'WTD5MLGHM9HS', '0',
'H1YHDQ5212QP', '0',
'RM8BA0HGQKHQ', 'D',
'NFN8SRXHFFOY', 'D',
'ODTQMAV38RDY', 'D',
'0R3QZXU542CK', '0',
'XFJJT71BUCKP', '0',
'C3E4OOK3YE1A', '0',
'24LZ8KRKUJEN', '0',
'W120FI1WI6CP', 'D',
'6O0D6VT3AU9I', '0',
'5CL5UOT8CNEU', '0',
'X66MQ9E40X1D', '0',
'DQCEEDUOIAUD', '0',
'P9YWU04THTKJ', 'D',
'WLX3CVPZNUN4', '0',
'HUV15G1MCY9G', 'D',
'0V18YUWYOX11', '0',
'S49OOE5D2GU6', '0',
'7JY9U5UCCQTV', '0',
'27RMGH8I506X', 'D',
'0GADTIZNT3QI', '0',
'D5KJ8REDQ0D2', '0',
'6ZJBWXNSZR4X', '0',
'FM9U6NDH0BYR', '0',
'2R49ODHJ39RO', 'D',
'12IKZVVYSVZT', '0',
'HLX7ULH7CIOO', 'D',
'PJ86V1VNNQ01', '0',
'CKODEH99H5I1', 'D',
'NRTBOIYXX1K0', 'D',
'W7SHACBG4VQ0', 'D',
'OLOTTOVKM0X5', 'D',
'KBRY4QIRLIZK', 'D',
'OB8NAHKTNLTC', '0',
'4B71JIHMXQQF', '0',
'0A3ZGJ71YMXM', '0',
'CZBE8GN63WA9', 'D',
'PQJBV0VZBQ1C', '0',
'ZGIU43JJ49D5', 'D',
'6S060H0PU60L', '0',
'D1MRW2J9QEI4', 'D',
'XPEW0N41TCDF', 'D',
'ZKOMP49H72VZ', '0',
'RVKV469ARYDQ', 'D',
'5DBQAN22C742', 'D',
'OWL3Q1MFO2HY', 'D',
'DXE2P649E15K', '0',
'8OLWSYT2ZTKI', 'D',
'9KOENOVMKFPE', 'D',
'JVDPH9HQINZR', 'C',
'RS29H32A140B', 'D',
'KICNGLII5F4R', '0',
'M7FB34J91KP8', '0',
'O0BX61UQL6FU', 'D',
'QYWHJNNH9FL4', 'D',
'N9N47URB7TFN', '0',
'5QP3AP1B10C8', '0',
'AEMC9KEN10DF', '0',
'5EXH5W5PYXL1', '0',
'OQJDUSU8JTI1', '0',
'CT49BPP8GA9R', '0',
'UO0F0OQL9REG', 'D',
'YYEY9ALHH2MT', '0',
'V1TQ0HK638RS', '0',
'TDSVH9SNEDBA', 'D',
'7HFCSR5XD01Q', 'D',
'IQW83QEKNTZX', '0',
'E9NLPL9EUTZE', '0',
'QEI42546W6I3', '0',
'R85ZGR85XEZN', '0',
'A0I15JOJYAVC', '0',
'3EME89NEJNQ9', 'D',
'5CNFI98BBE1W', '0',
'X180IHYVJISI', '0',
'MOHJJU5YXHOZ', 'D',
'Q03FAY4S83HW', '0',
'ATFRUJ5PU1WD', '0',
'JK6NLRZT7UUX', '0',
'IMN2WR7APE8C', 'D',
'NCAW2R7QKF6Q', '0',
'XWT4213VTZLH', 'D',
'L25QGSYR9T1U', '0',
'3AMIJVR762CY', '0',
'DTJNBY36EG1G', '0',
'TKXUNCVJ56UG', '0',
'ET2FGMH81NLA', 'D',
'8XIVQPL3CCSH', '0',
'AJSXCGZAKWFQ', '0',
'6QRXKUA78G37', 'D',
'PMGSPTOBBBJ8', '0',
'R8SXRIXJM6HM', '0',
'CF0LHMVR10LJ', '0',
'ZEVN1FMWHURQ', '0',
'FNBU0S1VMPZE', '0',
'B0HJVMH5H2OW', '0',
'H6U91LM4OLZB', '0',
'97R4GSW3792X', '0',
'45AVCHX1LN6F', 'D',
'M0W98JWN91WY', '0',
'B41NITBGO0W5', '0',
'6BVR875HDDFC', '0',
'18YCW4U8RDCS', '0',
'7ZCFV6DPAWCE', '0',
'V4P12IN9T3NY', 'C',
'HYTQ9P083AYV', 'D',
'TZ1M5MIZYAYF', '0',
'12MHDT0UUHBT', 'D',
'EGZDGBCY3MMY', 'D',
'80ZO8PD7A083', 'D',
'ZJE3GBSZBRGT', 'D',
'7YZLJJUCTIOO', '0',
'RZ8TDQF9KFBZ', 'D',
'9ZO8MJZFYXO4', '0',
'M4QIICA5YKSQ', 'D',
'XM5CCHGY7TN6', '0',
'BS8I6DWF9HDE', '0',
'IEMV3UCQT4IU', 'D',
'0N7611E3FWQI', '0',
'ZKIQVWDSMAF7', '0',
'17V83MI0NHY7', 'D',
'4CWA80YB5Z01', '0',
'NATSM5L3PH77', '0',
'EU6M1VNLHOPP', 'C',
'987XRGDG9QOH', 'D',
'BP7Q2H1NTCIB', 'D',
'3OYUL4MQBK7J', '0',
'89MF1YDKK3DH', '0',
'THA5154XBV6K', '0',
'HD5UPMBJP1S6', 'D',
'EO7RFMKL8EF6', '0',
'6P3WB0WYI2RZ', '0',
'MJUTLYS6MA9C', 'D',
'QL4NX0R9HOYZ', 'D',
'FQPYG7Q4L967', '0',
'G3YSPCEI5Z30', 'D',
'6V9EUFZAHJ4N', '0',
'24OA3MMOYNR5', 'D',
'4J3MBWRGF2WH', 'C',
'O3D69S4NJ49H', 'D',
'3EEGUGUEOPWP', '0',
'7YAI9YMT6MCT', '0',
'KQAC0PAM0QI4', 'D',
'7PZSNWW973DY', 'D',
'NHAFPBAW9PNI', '0',
'YB9GLB7EXWMV', 'C',
'Y1THA6WEEA5Y', 'D',
'UJKXVDHA7KQ7', 'D',
'ZRO455ZP98IH', '0',
'GNBJ6AUCVM6R', 'D',
'Z8AD8L6L4RL7', 'D',
'N40VVME1FOUS', '0',
'L2ECKUCIEZR6', 'D',
'FUFKRR386Z1Q', 'D',
'P4L8JIRWH2EM', 'D',
'GB5Q1KBZIC3P', '0',
'AXRR2Y1WOZ1R', '0',
'BD2NRIOKZNMV', '0',
'UEHWJ5DHJRMO', '0',
'2RTNE0Y02SDQ', '0',
'KBH4MQBI3OLG', 'D',
'NMUHIMGIPKIE', 'D',
'KROBXMI6LK1D', '0',
'1LC7YBRNJNV3', '0',
'TR6SSYQ1EGRI', 'D',
'DOI40U3JWRBN', '0',
'6E2H01C6X7G5', '0',
'QML191OAKU8Z', 'D',
'QL7VDZD0PP6U', 'D',
'5ZB4CQS0CT3F', 'D',
'DJC39XYS5E42', 'D',
'6QHY54QK7V31', 'D',
'XAV4I620TKL2', '0',
'P68X62ONI8DJ', 'D',
'21Q8C394V4QN', 'B',
'HQ7H68TR0GI5', '0',
'2K4QQYJ5SZSC', '0',
'6K3CCD5BEUWV', '0',
'BAGRRUNRNWZT', '0',
'BK2RFCWVWJ64', 'D',
'1GUAGHS8Q4HG', '0',
'AMYHLLHBCYM1', 'D',
'SKXTE4JJY65V', 'D',
'6KUCFHZVARMB', '0',
'GJ93I5OKGIM0', '0',
'E2SI5GSRY3FL', '0',
'XW9EMMIW02LI', '0',
'EWGI6YAMTBPD', '0',
'45180QWV4WXL', '0',
'P3OTXXH1NYC0', '0',
'XRGD9UGAJ8VG', '0',
'XYYKE11SBM15', 'D',
'Z95RTSISV8SV', '0',
'PLLO5O1J05AI', '0',
'IELW0U7HFI90', 'D',
'E0QYF7J38AL3', 'D',
'NHJMPK7RU4S5', 'D',
'G3WZ983OIEF1', '0',
'EEYXXP1RI4IQ', 'D',
'YW5LAKL6ZVIW', 'D',
'W5ZX56LN3WR6', '0',
'98ZZ34BHZP27', '0',
'FSG6AB4QW1IL', 'D',
'GUEEV4FLV7A4', '0',
'V2UUX6ANLFX0', '0',
'LS4EJJ9VAXN8', 'D',
'83QJL11P5TK1', 'D',
'GU0KT7ZSD4OL', '0',
'P0F2QV1UIMMO', '0',
'5DHD0JJDWTU9', '0',
'ZH8LM27OTIBN', '0',
'9LU6WIKNL8YD', 'D',
'SVYLTZW4O6NA', 'D',
'K52ASD0UFUO6', '0',
'9Q4ON1OWX5F8', '0',
'MDVCEKHNKML1', 'D',
'5ES37CDW67MG', 'D',
'0UFD5VTG8ZDR', 'D',
'LNMPFQ196GS9', '0',
'XA0721IBI4P5', '0',
'97OYZ0U0XW2U', 'D',
'7K8Q4I5ISSFD', 'D',
